KG,subjek
KB,subjek
FN,subjek
SNK,subjek
KB,predikat
KK,predikat
KKI,predikat
KKT,predikat
KS,predikat
BLP,predikat
OD,predikat
FPre,predikat
KT,predikat
SRP,predikat
TLK,predikat
KB,objek
KG,objek
SRP,objek
KET,keterangan
SFT,keterangan
NGR,keterangan
ARH,keterangan
HR,keterangan
BN,keterangan
KD,ktugas
KP,ktugas
KS,ktugas
Ksan,ktugas
SYM,ktugas
